Coast,Dogs not allowed,Established campsites,Fall foilage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife,distance,elevation_gain,highest_point,hike_name,lat,long,numReports,number_votes,rating,region,url,which_pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Little Buck,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/little-buck,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Little Jack Mountain,46.786,-113.8843,8,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/little-jack-mountain,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Little Creek Basin,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/little-creek-basin,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Little Beaver Creek,,,16,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/little-beaver-creek,NaN
0,0,0,0,0,0,1,0,0,0,1,0,0,0,"5.0 miles, roundtrip",1800,4781,Little Huckleberry Mountain,45.9042,-121.7063,15,6,3.50 out of 5,Southwest Washington -- Columbia River Gorge - WA,https://www.wta.org/go-hiking/hikes/little-huckleberry,Northwest Forest Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lightning Point,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lightning-point,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lesamiz,,,7,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lesamiz,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lease Creek,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lease-creek,NaN
0,0,0,0,0,1,1,0,0,0,0,0,0,0,"5.0 miles, roundtrip",1200,2440,Lake Twentytwo / Lake 22 Snowshoe,48.0776,-121.7469,147,4,2.75 out of 5,North Cascades -- Mountain Loop Highway,https://www.wta.org/go-hiking/hikes/lake-twentytwo-snowshoe,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Little Kachess,47.3593,-121.2486,19,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/little-kachess,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lightning Creek,,,12,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lightning-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake West,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-west,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Klone Peak,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/klone-peak,NaN
0,0,0,0,0,1,1,1,0,0,0,0,1,0,NaN,,,Kelley Creek,47.7323,-121.2079,18,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kelley-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake Success,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-success,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Kindy Creek,48.4697,-121.2395,5,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kindy-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,La Bohn Gap,,,7,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/la-bohn-gap,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Kennedy Ridge,,,12,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kennedy-ridge,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Labyrinth Mountain,47.8279,-121.0303,32,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/labyrinth-mountain,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake Michael,,,5,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-michael,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Klonaqua Lakes,47.5502,-120.7658,15,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/klonaqua-lakes,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake Clarice,47.5421,-121.0943,3,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-clarice,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake Kulla Kulla,47.4328,-121.522,6,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-kulla-kulla,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake LaCrosse,,,6,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-lacrosse,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake Of The Pines,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-of-the-pines,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake Creek,47.9182,-121.0859,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Kettle Creek,46.9437,-121.3273,10,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kettle-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,45 Mile Sheep Drive,47.3847,-121.3894,5,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/45-mile-sheep-drive,NaN
0,0,0,0,0,1,0,0,0,1,0,0,0,0,"12.0 miles, roundtrip",1600,4200,Alaska Lake Snowshoe,47.4017,-121.3736,5,3,3.33 out of 5,Snoqualmie Region -- Snoqualmie Pass,https://www.wta.org/go-hiking/hikes/alaska-lake-snowshoe,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.0 miles, roundtrip",3400,5600,Abiel Pass,,,2,5,2.40 out of 5,Snoqualmie Region,https://www.wta.org/go-hiking/hikes/abiel-pass,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Alder Ridge-Mad River Tie,,,3,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/alder-ridge-mad-river-tie,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Allen Mountain,46.6564,-121.8434,7,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/allen-mountain,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Williams Lake,,,34,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/williams-lake,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Sheep Mountain,,,4,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/sheep-mountain,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Kid Creek,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kid-creek,NaN
0,0,0,0,0,1,1,0,1,0,0,0,0,0,"7.0 miles, roundtrip",1200,5200,Lake Susan Jane Snowshoe,,,6,3,3.67 out of 5,Central Cascades -- Stevens Pass - West,https://www.wta.org/go-hiking/hikes/lake-susan-jane-snowshoe,NaN
0,0,0,0,0,0,1,0,0,0,1,0,0,0,NaN,,,Kloochman Rock,46.6306,-121.0813,6,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kloochman-rock,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake James,,,7,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-james,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,LaCrosse Pass,,,15,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lacrosse-pass,NaN
0,0,0,0,0,1,0,0,0,0,0,0,1,0,NaN,,,Lake Christine,46.7746,-121.9479,38,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-christine,None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake Evan,,,4,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-evan,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,LaCrosse Basin,47.5162,-123.3311,11,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lacrosse-basin,NaN
0,0,0,0,0,0,1,0,0,0,0,0,0,0,"4.0 miles, roundtrip",1500,6080,Klahhane Ridge Snowshoe,47.9838,-123.4524,2,2,2.00 out of 5,Olympic Peninsula -- Northern Coast,https://www.wta.org/go-hiking/hikes/klahhane-ridge-snowshoe,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,1,NaN,,,Kelley Hollow,,,3,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kelley-hollow,Discover Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Kennedy Hotsprings,48.1549,-121.2662,14,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kennedy-hotsprings,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Lake Hazard,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-hazard,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Judkin Trail,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/judkin-trail,NaN
0,0,0,0,0,0,1,0,0,0,1,0,1,1,"3.5 miles, roundtrip",900,3600,Kamiak Butte,46.8905,-117.136,22,9,3.56 out of 5,Eastern Washington -- Palouse and Blue Mountains,https://www.wta.org/go-hiking/hikes/kamiak-butte,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jupiter Lakes,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jupiter-lakes,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jumpoff Joe Lookout,46.6216,-121.0625,3,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jumpoff,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Kachess Nature,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kachess-nature,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jefferson Lake,47.637,-123.1908,4,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jefferson-lake,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Joker Mountain,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/joker-mountain,NaN
0,0,0,0,0,0,1,0,0,0,0,0,0,0,"6.4 miles, roundtrip",2100,4900,Keechelus Ridge Snowshoe,47.3225,-121.3239,37,4,1.50 out of 5,Snoqualmie Region -- Snoqualmie Pass,https://www.wta.org/go-hiking/hikes/keechelus-ridge-snowshoe,None
0,0,0,0,0,0,0,0,0,0,0,0,1,0,"8.0 miles, roundtrip",500,1500,John Wayne Trail - Army East,46.8437,-119.9644,6,4,2.50 out of 5,Central Washington -- Yakima,https://www.wta.org/go-hiking/hikes/john-wayne-trail-army-east,Discover Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jimmy Creek,,,8,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jimmy-creek,NaN
0,0,0,0,0,0,1,0,0,0,1,0,1,1,"14.5 miles, roundtrip",3600,6387,Iron Peak Loop,47.3888,-120.8723,101,9,3.33 out of 5,Snoqualmie Region -- Salmon La Sac/Teanaway,https://www.wta.org/go-hiking/hikes/iron-peak,Northwest Forest Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jungle Creek,47.3414,-120.9032,32,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jungle-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jolly Creek,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jolly-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jordan Creek,46.5077,-121.5806,4,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jordon-creek,NaN
0,0,1,0,0,1,0,0,0,1,0,0,0,0,NaN,,,Kaleetan Lake,47.3979,-121.4878,22,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kaleetan-lake,Northwest Forest Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jack Ridge,,,12,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jack-ridge,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Keenes Trail,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/keenes-trail,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,John Muir Discovery,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/john-muir-discovery,NaN
0,0,0,0,0,0,0,0,0,0,0,0,1,1,NaN,,,John Wayne Trail - Army West,46.9595,-120.2952,14,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/john-wayne-trail-army-west,Discover Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Johnson Mountain,,,8,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/johnson-mountain,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Johnny Creek,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/johnny-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Island Lake,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/island-lake,NaN
0,0,0,0,0,0,0,1,0,0,0,0,0,0,"9.0 miles, roundtrip",1800,4000,Iron Mountain Snowshoe,48.4875,-121.7874,1,2,2.50 out of 5,North Cascades -- Mountain Loop Highway,https://www.wta.org/go-hiking/hikes/iron-mountain-snowshoe,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Jack Creek,47.606,-120.9185,35,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/jack-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Keenen Meadow,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/keenen-meadow,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Kay Creek,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kay-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,House Rock,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/house-rock,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Indian Flat,,,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/indian-flat,NaN
0,0,0,0,1,0,0,0,0,1,0,0,0,1,NaN,,,Horan Natural Area,47.4601,-120.3305,11,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/horan-natural-area-wenatchee-confluence,Discover Pass
0,0,1,0,1,0,1,0,0,0,0,0,0,0,"2.25 miles, roundtrip",200,2900,Icicle Gorge View Trail,47.6086,-120.8945,14,2,4.50 out of 5,Central Cascades -- Leavenworth Area,https://www.wta.org/go-hiking/hikes/icicle-gorge-view-trail,Northwest Forest Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Index Creek,47.6793,-120.8699,7,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/index-creek,Northwest Forest Pass
0,0,1,0,0,0,1,1,0,1,0,0,0,1,"8.0 miles, roundtrip",800,3100,Indian Creek,47.9632,-120.9455,49,7,2.43 out of 5,Central Cascades -- Stevens Pass - East,https://www.wta.org/go-hiking/hikes/indian-creek,Northwest Forest Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Indian Head Basin,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/indian-head-basin,NaN
0,1,0,0,1,0,0,1,0,0,0,1,0,1,"11.4 miles, roundtrip",300,2650,Ipsut Falls,46.9771,-121.8315,14,7,3.14 out of 5,Mount Rainier Area -- NW - Carbon River/Mowich,https://www.wta.org/go-hiking/hikes/ipsut-falls,National Park Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Indian Trail,,,56,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/indian-trail,NaN
0,1,0,0,0,0,0,1,0,0,0,1,1,0,"8.0 miles, roundtrip",2800,5150,Ipsut Pass,46.9771,-121.8315,22,5,3.20 out of 5,Mount Rainier Area -- NW - Carbon River/Mowich,https://www.wta.org/go-hiking/hikes/ipsut-pass,National Park Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hoodoo Pass,,,7,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hoodoo-pass,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hubbard Creek,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hubbard-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Honeymoon Creek,,,3,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/honeymoon-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Horton Butte,48.146,-120.4945,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/horton-butte,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Indian Heaven,46.0938,-121.7683,39,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/indian-heaven,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hornet Ridge,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hornet-ridge,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Horseshoe Creek,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/horseshoe-creek,NaN
0,0,0,0,0,1,1,0,1,0,0,0,0,1,"8.0 miles, roundtrip",300,4500,Independence Pass Loop,46.3045,-122.0819,15,5,3.00 out of 5,South Cascades -- Mount St. Helens,https://www.wta.org/go-hiking/hikes/independence-pass,Northwest Forest Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,0,"14.0 miles, roundtrip",1300,3600,Indian Creek Snowshoe,47.3017,-120.8545,1,2,3.50 out of 5,Snoqualmie Region -- Salmon La Sac/Teanaway,https://www.wta.org/go-hiking/hikes/indian-creek-snowshoe,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Indian Creek,,,11,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/indian-creek-2,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hopkins Pass,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hopkins-pass,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Horseshoe Basin (Stehekin),,,8,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/horseshoe-basin-stehekin,None
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hudson Way,,,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hudson-way,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Holman Creek,,,3,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/holman-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Happy Hollow,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/happy-hollow,NaN
1,0,0,0,1,0,0,1,0,1,0,0,0,0,"1.5 miles, roundtrip",200,175,Harstine Island State Park,47.2303,-122.8836,9,6,3.50 out of 5,Olympic Peninsula -- Kitsap Peninsula,https://www.wta.org/go-hiking/hikes/harstine-island-state-park,Discover Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Happy Creek,,,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/happy-creek,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Haystack,,,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/haystack,NaN
0,0,0,0,0,0,0,0,0,0,0,0,1,1,NaN,,,Hardy Canyon,46.8335,-120.7117,17,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hardy-canyon,Discover Pass
0,0,0,0,0,0,0,0,0,0,0,1,0,0,NaN,,,Hardscrabble Creek,47.4344,-120.8454,14,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hardscrabble-creek,Northwest Forest Pass
0,0,0,0,0,1,1,0,1,0,0,0,1,1,"13.0 miles, roundtrip",4000,6700,Hatchery Creek,47.5692,-120.6788,36,5,2.20 out of 5,Central Cascades -- Leavenworth Area,https://www.wta.org/go-hiking/hikes/hatchery-creek,None
0,0,1,0,0,1,1,0,1,0,0,0,0,0,NaN,,,High Camp,,,15,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/high-camp,Northwest Forest Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hayden Pass,,,10,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hayden-pass,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hoh Lake,,,11,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hoh-lake,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Higley Peak,,,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/higley-peak,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hidden Lakes,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hidden-lakes-1,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,High Divide,47.9397,-123.7677,68,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/high-divide-1,NaN
